quality_set,tree_id,trait,method,estimate,statistic,p_value,reason,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference
primary_adequate,grafen_power_2,PC5,Pagel_lambda,7.37501349166081e-05,27.167547838667680,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,abs_winding_angle_deg,Blomberg_K,1.12179010469857e-01,NA,3.10000000000000e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,abs_winding_angle_deg,Pagel_lambda,7.70657145868613e-01,-81.354748927721317,9.04684911958176e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,n_turns_abs,Blomberg_K,1.12179010469859e-01,NA,3.40000000000000e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,n_turns_abs,Pagel_lambda,7.70657145869424e-01,1.050707512580860,9.04684911958188e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,start_end_dist,Blomberg_K,1.20308224387145e-02,NA,9.50000000000001e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,start_end_dist,Pagel_lambda,7.37501349166081e-05,18.697813104879049,1.00000000000000e+00,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,axial_span,Blomberg_K,3.92605534753162e-02,NA,2.70000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,axial_span,Pagel_lambda,5.08047850473438e-01,17.733039277235001,3.87469593652020e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,axial_pitch_360,Blomberg_K,5.26267473974257e-02,NA,1.86000000000000e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,axial_pitch_360,Pagel_lambda,7.16073420971720e-01,19.279535040094235,4.65352147999425e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,fit_radius,Blomberg_K,5.19003438978607e-01,NA,2.00000000000000e-03,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,fit_radius,Pagel_lambda,9.91469477259628e-01,34.546068062234902,1.62309709804318e-04,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,centroid_size,Blomberg_K,8.71768601239143e-02,NA,6.40000000000000e-02,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
primary_adequate,grafen_power_2,centroid_size,Pagel_lambda,5.98786483413238e-01,-74.480904235686580,1.06844464396624e-01,NA,generated_in_script,generated_branch_lengths,Grafen branch lengths with power = 2,14,TRUE,TRUE,1.00000000000,5.21893491124260,0
strict_good,working_tree,PC1,Blomberg_K,1.31829390929716e+00,NA,7.00000000000000e-03,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC1,Pagel_lambda,1.14573359642423e+00,19.60771754821918,2.69830836461037e-02,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC2,Blomberg_K,1.80890794372367e+00,NA,4.00000000000000e-03,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC2,Pagel_lambda,1.12962183811993e+00,13.35193062038140,3.01471410950462e-03,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC3,Blomberg_K,6.35931684980577e-01,NA,3.35000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC3,Pagel_lambda,4.36026388252858e-05,13.65769940025235,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC4,Blomberg_K,8.05762760808111e-01,NA,1.31000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC4,Pagel_lambda,4.36026388252858e-05,16.37277911340288,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC5,Blomberg_K,7.18774343650822e-01,NA,2.32000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,PC5,Pagel_lambda,5.80440875312469e-01,22.66032109614142,8.03218904479058e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,abs_winding_angle_deg,Blomberg_K,7.43860258898398e-01,NA,1.83000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,abs_winding_angle_deg,Pagel_lambda,4.36026388252858e-05,-65.97108263526798,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,n_turns_abs,Blomberg_K,7.43860258898399e-01,NA,1.60000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,n_turns_abs,Pagel_lambda,4.36026388252858e-05,4.66216574213390,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,start_end_dist,Blomberg_K,5.45391830318055e-01,NA,5.12000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,start_end_dist,Pagel_lambda,4.36026388252858e-05,15.13990671281849,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,axial_span,Blomberg_K,4.88548828489777e-01,NA,6.08000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,axial_span,Pagel_lambda,4.36026388252858e-05,20.86326004898981,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,axial_pitch_360,Blomberg_K,7.90917032018886e-01,NA,2.06000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,axial_pitch_360,Pagel_lambda,4.36026388252858e-05,18.94804481737339,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,fit_radius,Blomberg_K,1.07722125238259e+00,NA,4.10000000000000e-02,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,fit_radius,Pagel_lambda,1.05519971293361e+00,33.69383245429315,8.30140058625672e-02,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,centroid_size,Blomberg_K,9.55532611521767e-01,NA,1.45000000000000e-01,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,working_tree,centroid_size,Pagel_lambda,1.14562268078153e+00,-68.28619545684657,1.97581211479426e-02,NA,data/phylogeny/P01_Trees/01_primary_tree_calibrated_grafen.tre,working,Primary tree used in main PCM workflow.,12,TRUE,TRUE,213.24785314200,1560.92798140900004,0
strict_good,ml_unrooted,PC1,Blomberg_K,1.82367218757631e+00,NA,1.20000000000000e-02,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC1,Pagel_lambda,9.99926686256414e-01,16.38229621307486,2.42390251176324e-02,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC2,Blomberg_K,2.39493664892575e+00,NA,1.50000000000000e-02,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC2,Pagel_lambda,9.99926686256414e-01,10.58008723988140,3.59593112921441e-03,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC3,Blomberg_K,7.74326756215133e-01,NA,2.98000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC3,Pagel_lambda,7.33137435857406e-05,13.14702342301357,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC4,Blomberg_K,8.75544236936233e-01,NA,1.41000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC4,Pagel_lambda,7.33137435857406e-05,14.57630865935864,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC5,Blomberg_K,9.20695313309646e-01,NA,1.63000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,PC5,Pagel_lambda,7.33137435857406e-05,21.06741002596954,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,abs_winding_angle_deg,Blomberg_K,8.54545938732025e-01,NA,2.19000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,abs_winding_angle_deg,Pagel_lambda,9.99926686256414e-01,-59.38742391577560,6.20339733488007e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,n_turns_abs,Blomberg_K,8.54545938732025e-01,NA,2.11000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,n_turns_abs,Pagel_lambda,9.99926686256414e-01,5.35972043017612,6.20339733487982e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,start_end_dist,Blomberg_K,6.98097406479274e-01,NA,4.40000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,start_end_dist,Pagel_lambda,7.33137435857406e-05,14.65259389262954,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,axial_span,Blomberg_K,8.00050783207721e-01,NA,3.38000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,axial_span,Pagel_lambda,7.33137435857406e-05,20.24418568454793,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,axial_pitch_360,Blomberg_K,8.86341567416456e-01,NA,2.40000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,axial_pitch_360,Pagel_lambda,9.99926686256414e-01,17.80255835732583,3.31114241137528e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,fit_radius,Blomberg_K,8.37736956474853e-01,NA,2.57000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,fit_radius,Pagel_lambda,9.99926686256414e-01,32.62238794897673,5.37096685710234e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,centroid_size,Blomberg_K,7.66048488825056e-01,NA,3.72000000000000e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,ml_unrooted,centroid_size,Pagel_lambda,9.99926686256414e-01,-64.90151846756171,1.80940289382774e-01,NA,data/phylogeny/P01_Trees/04_ml_unrooted.treefile,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,consensus_unrooted,PC1,Blomberg_K,1.82367293216797e+00,NA,1.20000000000000e-02,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC1,Pagel_lambda,9.99926686256414e-01,16.38232913668024,2.42392041489936e-02,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC2,Blomberg_K,2.39490375911535e+00,NA,1.50000000000000e-02,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC2,Pagel_lambda,9.99926686256414e-01,10.58009904738308,3.59616610389230e-03,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC3,Blomberg_K,7.74332507917185e-01,NA,3.04000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC3,Pagel_lambda,7.33137435857406e-05,13.14701840338052,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC4,Blomberg_K,8.75545266860459e-01,NA,1.50000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC4,Pagel_lambda,7.33137435857406e-05,14.57629983763781,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC5,Blomberg_K,9.20694914770860e-01,NA,1.45000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,PC5,Pagel_lambda,7.33137435857406e-05,21.06741852755356,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,abs_winding_angle_deg,Blomberg_K,8.54552685682857e-01,NA,2.01000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,abs_winding_angle_deg,Pagel_lambda,9.99926686256414e-01,-59.38741212965326,6.20309484129975e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,n_turns_abs,Blomberg_K,8.54552685682857e-01,NA,2.24000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,n_turns_abs,Pagel_lambda,9.99926686256414e-01,5.35973221629844,6.20309484129990e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,start_end_dist,Blomberg_K,6.98100042278799e-01,NA,4.84000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,start_end_dist,Pagel_lambda,7.33137435857406e-05,14.65259665214375,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,axial_span,Blomberg_K,8.00057183575302e-01,NA,3.32000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,axial_span,Pagel_lambda,7.33137435857406e-05,20.24418959666210,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,axial_pitch_360,Blomberg_K,8.86352288392514e-01,NA,2.41000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,axial_pitch_360,Pagel_lambda,9.99926686256414e-01,17.80257761781210,3.31100679061032e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,fit_radius,Blomberg_K,8.37743652742516e-01,NA,2.62000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,fit_radius,Pagel_lambda,9.99926686256414e-01,32.62239320056772,5.37075139610497e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,centroid_size,Blomberg_K,7.66048420499903e-01,NA,3.94000000000000e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,consensus_unrooted,centroid_size,Pagel_lambda,9.99926686256414e-01,-64.90151563903305,1.80942242284184e-01,NA,data/phylogeny/P01_Trees/05_consensus_unrooted.contree,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41143131210,1.71161414140000,NA
strict_good,rooted_ml,PC1,Blomberg_K,1.82367218757631e+00,NA,6.00000000000000e-03,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC1,Pagel_lambda,9.99926686256414e-01,16.38229621307486,2.42390251176326e-02,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC2,Blomberg_K,2.39493664892575e+00,NA,1.20000000000000e-02,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC2,Pagel_lambda,9.99926686256414e-01,10.58008723988140,3.59593112921443e-03,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC3,Blomberg_K,7.74326756215133e-01,NA,2.93000000000000e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC3,Pagel_lambda,7.33137435857406e-05,13.14702342301358,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC4,Blomberg_K,8.75544236936233e-01,NA,1.81000000000000e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC4,Pagel_lambda,7.33137435857406e-05,14.57630865935864,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC5,Blomberg_K,9.20695313309646e-01,NA,1.64000000000000e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,PC5,Pagel_lambda,7.33137435857406e-05,21.06741002596954,1.00000000000000e+00,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,abs_winding_angle_deg,Blomberg_K,8.54545938732025e-01,NA,2.10000000000000e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,abs_winding_angle_deg,Pagel_lambda,9.99926686256414e-01,-59.38742391577560,6.20339733487997e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,n_turns_abs,Blomberg_K,8.54545938732024e-01,NA,1.89000000000000e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,n_turns_abs,Pagel_lambda,9.99926686256414e-01,5.35972043017612,6.20339733487977e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
strict_good,rooted_ml,start_end_dist,Blomberg_K,6.98097406479275e-01,NA,4.43000000000000e-01,NA,data/phylogeny/P01_Trees/06_rooted_ml.tre,existing_file,Imported from phylogeny workflow outputs.,11,TRUE,FALSE,0.41142785540,1.71159327710000,NA
